OBJECTID,linqmap_type,linqmap_subtype,pubDate,linqmap_reportDescription,linqmap_city,linqmap_street,linqmap_nearby,linqmap_roadType,linqmap_reportMood,linqmap_reportRating,linqmap_expectedBeginDate,linqmap_expectedEndDate,linqmap_magvar,nComments,linqmap_reliability,update_date,x,y
22866,WEATHERHAZARD,,05/24/2022 11:48:05,,,1 מערב,,3,0,5,,,309,0,10,1653393182621,190893.90000000037,654057.0399999991
22867,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 12:38:22,,תל אביב - יפו,שתולים,,1,0,0,,,0,0,9,1653393182621,180789.41999999993,661429.6300000008
22868,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:41:25,,פתח תקווה,דרך ירושלים,,6,0,5,,,190,0,5,1653393182621,190855.73000000045,666217.7100000009
22869,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 11:44:50,,כפר סבא,טשרניחובסקי,,2,0,4,,,216,0,5,1653393182622,191320.0499999998,677333.7599999998
22870,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/23/2022 21:00:03,,רמת השרון,הבנים,,1,0,0,,,0,0,6,1653393182622,184403.83999999985,672179.5
22871,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 11:43:36,,,הנתיב המהיר,,3,0,5,,,310,0,7,1653393182622,183310.6299999999,658381.4299999997
22872,WEATHERHAZARD,HAZARD_ON_SHOULDER,05/24/2022 11:49:54,,,4 דרום,,3,0,5,,,186,0,10,1653393182623,175552.91000000015,648115.5800000001
22873,JAM,,05/24/2022 11:29:20,,,4 דרום,,3,0,4,,,208,0,7,1653393182623,186325.11000000034,669866.4499999993
22874,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:47:34,,,"ל-531 כפר סבא, רעננה",,4,0,5,,,206,0,6,1653393182623,196506.1799999997,672275.5399999991
22875,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:31:24,,,"ל-5 תל אביב, חיפה",,4,0,5,,,220,0,5,1653393182624,191032.46999999974,669910.5199999996
22876,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 11:48:23,,,"ל-471 תל אביב, אשדוד, חיפה",,4,0,5,,,256,0,10,1653393182624,186520.25999999978,663939.9700000007
22877,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:34:14,,בת ים,הקוממיות,,2,0,5,,,105,0,5,1653393182625,176846.51999999955,656668.7200000007
22878,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:22:00,,,6 צפון,,3,0,5,,,346,0,10,1653393182625,193983.71999999974,664244.0999999996
22879,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:50:22,,תל אביב - יפו,דרך נמיר,,2,0,5,,,167,0,5,1653393182625,180698.61000000034,667122.9700000007
22880,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 11:32:30,,,,,4,0,5,,,203,0,7,1653393182625,186287.76999999955,669818.0199999996
22881,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 11:47:59,,,4 צפון,,3,0,5,,,13,0,10,1653393182625,189754.34999999963,683916.0299999993
22882,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 16:00:02,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,10,1653393182626,178678.98000000045,665826.8399999999
22883,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:47:35,,,,,4,0,5,,,176,0,6,1653393182626,185582.58000000007,666260.7200000007
22884,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,05/24/2022 11:40:45,,,40 צפון,,6,0,5,,,34,0,10,1653393182626,184310.53000000026,643631.0899999999
22885,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 11:22:06,,,444,,6,0,5,,,173,0,8,1653393182627,195534.5700000003,665472.5700000003
22886,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 17:00:03,,רחובות,,,1,0,0,,,0,0,10,1653393182627,179078.8099999996,645173.0500000007
22887,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:14:38,,,20 איילון דרום,,3,0,5,,,205,0,10,1653393182627,183277.76999999955,675444.1099999994
22888,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/21/2022 12:08:55,,תל אביב - יפו,ארלוזורוב,,2,0,0,,,0,0,10,1653393182628,179182.24000000022,665961.1099999994
22889,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 11:49:47,,,4 דרום,,3,0,5,,,187,0,5,1653393182628,175584.58999999985,648401.3399999999
22890,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:46:01,,,431 מערב,,3,0,2,,,279,0,5,1653393182628,186121.8700000001,647431.8499999996
22891,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 11:51:39,,,ל-57 נתניה,,4,0,5,,,6,0,5,1653393182629,201401.70999999996,690951.5600000005
22892,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/20/2022 15:19:18,,רחובות,יהונתן,,1,0,0,,,0,0,10,1653393182629,179030.88999999966,644755.5
22893,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/20/2022 07:44:42,,אור יהודה,,,2,0,0,,,0,0,8,1653393182629,186304.66000000015,659894.9900000002
22894,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:39:39,,,ל-4 חיפה,,4,0,5,,,347,0,5,1653393182630,183373.34999999963,658432.3100000005
22895,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:41:39,,תל אביב - יפו,מרזוק ועזר,,2,0,5,,,299,0,5,1653393182630,177178.98000000045,662547.0999999996
22896,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 11:49:32,,,6 צפון,,3,0,5,,,21,0,9,1653393182630,198418.50999999978,682590.4399999995
22897,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/23/2022 20:00:05,,הרצליה,דוד המלך,,1,0,0,,,0,0,6,1653393182631,182583.49000000022,675756.6799999997
22898,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/15/2022 18:24:40,,ראשון לציון,שלמה לוי,,1,0,0,,,0,0,10,1653393182631,183741.01999999955,652595.0
22899,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:10,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1653393182631,186205.24000000022,659506.6899999995
22900,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:41:59,,תל אביב - יפו,הירקון,,2,0,5,,,205,0,6,1653393182631,178634.8700000001,666316.8200000003
22901,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:08,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1653393182632,186260.91999999993,659751.1099999994
22902,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/18/2022 10:00:03,,חולון,המעפילים,,2,0,0,,,0,0,6,1653393182632,178116.9299999997,659656.1300000008
22903,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/22/2022 15:00:03,,אור יהודה,האיריס,,1,0,0,,,0,0,10,1653393182632,187687.1200000001,659857.8300000001
22904,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:21:50,,,40 דרום,,6,0,5,,,186,0,5,1653393182633,191061.4500000002,669950.0
22905,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:44:59,,,444,,7,0,5,,,193,0,5,1653393182633,199676.76999999955,684385.3300000001
22906,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:50:21,,,5504,,7,0,5,,,185,0,5,1653393182633,195996.49000000022,679312.0
22907,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/17/2022 18:49:39,,נתניה,,,1,0,0,,,0,0,10,1653393182634,186647.59999999963,695230.3699999992
22908,WEATHERHAZARD,,05/24/2022 11:46:05,,,"ל-תל אביב-יפו, רמת אפעל",,4,0,5,,,37,0,7,1653393182634,184373.38999999966,662213.8399999999
22909,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 11:48:39,,,411,,7,0,5,,,321,0,5,1653393182635,182738.4500000002,640647.1400000006
22910,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:40:44,,,4 דרום,,6,0,5,,,190,0,10,1653393182636,190522.48000000045,688178.4700000007
22911,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:36:30,,,6 דרום,,3,0,4,,,219,0,5,1653393182636,195920.4500000002,671329.4100000001
22912,WEATHERHAZARD,HAZARD_ON_SHOULDER,05/24/2022 11:41:43,,,1 מזרח,,3,0,5,,,132,0,10,1653393182636,195960.49000000022,642529.1199999992
22913,JAM,,05/24/2022 11:44:34,,,4 צפון,,3,0,2,,,31,0,9,1653393182636,185006.46999999974,663787.4499999993
22914,JAM,,05/24/2022 11:27:58,,,40 צפון,,6,0,5,,,4,0,5,1653393182636,190999.6799999997,669019.3000000007
22915,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:33:43,,תל אביב - יפו,דרך בגין,,2,0,5,,,225,0,5,1653393182636,179976.6799999997,663964.7100000009
22916,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,17,0,0,,,0,0,10,1653393182637,178491.23000000045,663020.3100000005
22917,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/18/2022 10:00:03,,חולון,המעפילים,,2,0,0,,,0,0,6,1653393182637,178134.86000000034,659696.8800000008
22918,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:29:42,,,2 דרום,,6,0,5,,,184,0,7,1653393182637,182618.16000000015,674965.3300000001
22919,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 11:50:41,,,6 דרום,,3,0,5,,,191,0,5,1653393182639,189025.46999999974,644767.6899999995
22920,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 11:23:00,,,,,4,0,5,,,32,0,5,1653393182639,185164.36000000034,664041.5700000003
22921,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:38:10,,,40 דרום,,6,0,4,,,230,0,7,1653393182639,191951.70999999996,671475.2799999993
22922,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:45:58,,חולון,אחד במאי,,1,0,2,,,183,0,5,1653393182639,178386.1200000001,658873.3300000001
22923,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:29:19,,,1 מזרח,,3,0,5,,,127,0,7,1653393182639,192148.6299999999,653035.4199999999
22924,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/24/2022 16:37:58,,חולון,אילת,,2,0,0,,,0,0,10,1653393182639,177937.33999999985,658564.3000000007
22925,ROAD_CLOSED,ROAD_CLOSED_EVENT,12/12/2021 12:09:18,,תל אביב - יפו,השומרון,,2,0,0,,,0,0,10,1653393182639,179055.76999999955,663114.8699999992
22926,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/10/2022 11:37:09,,תל אביב - יפו,ארלוזורוב,,2,0,0,,,0,0,6,1653393182640,178813.41999999993,666065.5299999993
22927,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,05/24/2022 11:36:22,,תל אביב - יפו,הטייסים,,2,0,5,,,321,0,7,1653393182640,182411.23000000045,662312.6300000008
22928,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:27:01,,,2 דרום,,3,0,5,,,123,0,10,1653393182640,188040.26999999955,696123.9800000004
22929,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/30/2022 15:40:03,,תל אביב - יפו,גואל,,1,0,0,,,0,0,10,1653393182641,180135.2000000002,662368.6999999993
22930,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/24/2022 10:39:14,,,ל-6 דרום,,4,0,0,,,0,0,6,1653393182641,194034.71999999974,669284.0500000007
22931,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,05/24/2022 11:50:05,,בני ברק,מבצע קדש,,2,0,5,,,357,0,6,1653393182641,183914.79000000004,667818.7400000002
22932,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:29:56,,תל אביב - יפו,אבן גבירול,,2,0,5,,,188,0,6,1653393182641,179623.3700000001,666289.7899999991
22933,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:01:16,,,444 דרום,,6,0,5,,,165,0,10,1653393182641,194285.9500000002,669859.1799999997
22934,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,05/24/2022 11:00:04,,,41 מערב,,6,0,5,,,303,0,10,1653393182641,171712.4400000004,637283.3200000003
22935,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:23:22,,,4 צפון,,3,0,5,,,27,0,5,1653393182642,185280.6900000004,664239.5199999996
22936,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:50:41,,,4 צפון,,3,0,5,,,8,0,5,1653393182642,185435.2999999998,664814.3499999996
22937,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:32:13,,,4 דרום,,3,0,5,,,176,0,10,1653393182642,188237.48000000045,672616.1099999994
22938,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/20/2022 17:00:02,,תל אביב - יפו,רחל,,1,0,0,,,0,0,10,1653393182643,179022.34999999963,665899.0600000005
22939,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/23/2022 20:00:05,,הרצליה,דוד המלך,,1,0,0,,,0,0,6,1653393182643,182532.88999999966,675666.3800000008
22940,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,05/24/2022 11:24:52,,רעננה,כפר נחמן,,1,0,3,,,17,0,10,1653393182643,186908.61000000034,677774.6300000008
22941,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/07/2022 19:00:04,,הוד השרון,ששת הימים,,2,0,0,,,0,0,10,1653393182643,192534.98000000045,673815.4399999995
22942,ROAD_CLOSED,ROAD_CLOSED_EVENT,12/10/2021 12:47:37,,תל אביב - יפו,הר ציון,,2,0,0,,,0,0,10,1653393182645,179193.58000000007,662978.9499999993
22943,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 11:43:05,,,4 דרום,,6,0,5,,,188,0,10,1653393182645,191613.76999999955,696110.0999999996
22944,ROAD_CLOSED,ROAD_CLOSED_EVENT,12/10/2021 12:47:37,,תל אביב - יפו,השומרון,,2,0,0,,,0,0,10,1653393182645,179100.08999999985,663100.0700000003
22945,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 11:39:34,,,20 איילון צפון,,3,0,5,,,359,0,8,1653393182645,182294.5499999998,669777.9000000004
22946,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:31:48,,,2 דרום,,3,0,5,,,144,0,10,1653393182645,188626.83999999985,695647.4700000007
22947,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:07:08,,,20 איילון צפון,,3,0,1,,,34,0,10,1653393182645,179575.0499999998,661014.1600000001
22948,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,17,0,0,,,0,0,10,1653393182646,178733.74000000022,662995.6600000001
22949,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/06/2022 17:00:01,,יהוד-מונוסון,שבזי,,2,0,0,,,0,0,10,1653393182646,190399.8799999999,659472.3200000003
22950,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 09:58:05,,תל אביב - יפו,מאנגר איציק,,1,0,0,,,0,0,10,1653393182646,179115.53000000026,665875.9800000004
22951,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/20/2022 17:00:02,,תל אביב - יפו,רחל,,1,0,0,,,0,0,6,1653393182647,179062.41999999993,665885.5
22952,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:34:16,,פתח תקווה,יצחק רבין,,2,0,5,,,186,0,5,1653393182647,187100.49000000022,666487.1899999995
22953,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 10:47:44,,,2 דרום,,3,0,5,,,198,0,9,1653393182647,188390.04000000004,694089.8900000006
22954,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/06/2022 19:51:29,,אור יהודה,,,1,0,0,,,0,0,10,1653393182648,186028.38999999966,659304.3200000003
22955,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:21:32,,,ל-4 חיפה,,4,0,2,,,354,0,7,1653393182648,182770.15000000037,657575.9499999993
22956,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:21:51,,,6 צפון,,3,0,5,,,345,0,10,1653393182648,194202.3200000003,663411.8000000007
22957,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/22/2022 17:00:01,,בת ים,הרצל,,2,0,0,,,0,0,7,1653393182649,175878.59999999963,658876.3699999992
22958,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/22/2022 17:00:01,,בת ים,הרצל,,2,0,0,,,0,0,6,1653393182649,175884.34999999963,658762.1300000008
22959,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:43:05,,,57 מערב,,6,0,5,,,274,0,5,1653393182649,190715.3200000003,692281.4100000001
22960,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:14:07,,,4 צפון,,3,0,5,,,32,0,8,1653393182650,189561.0,675714.5199999996
22961,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/23/2022 20:00:05,,הרצליה,דוד המלך,,1,0,0,,,0,0,6,1653393182650,182643.86000000034,675915.1400000006
22962,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,02/07/2021 03:00:00,חסר מידע,,,,0,0,0,,,0,0,10,1653393182651,178825.86000000034,665089.1799999997
22963,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:16,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,6,1653393182651,177395.46999999974,662145.5199999996
22964,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 16:00:02,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,10,1653393182651,178547.0,665523.4900000002
22965,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:22:09,,,444 דרום,,6,0,5,,,190,0,10,1653393182651,194338.74000000022,670678.5800000001
22966,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:30:31,,,20 איילון צפון,,3,0,5,,,47,0,7,1653393182651,179304.0700000003,660702.8000000007
22967,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:11:26,,,6 צפון,,3,0,5,,,342,0,9,1653393182652,193902.96999999974,664542.0399999991
22968,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,05/24/2022 11:33:41,,,,,4,0,5,,,43,0,8,1653393182652,185060.16000000015,647950.0600000005
22969,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:51:06,,,20 איילון צפון,,3,0,5,,,0,0,5,1653393182652,182306.33999999985,670576.4000000004
22970,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 11:46:51,,,20 איילון דרום,,3,0,5,,,184,0,5,1653393182653,180606.95999999996,664528.9900000002
22971,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:06,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,6,1653393182653,177381.6299999999,661904.2699999996
22972,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:33:50,,,6 צפון,,3,0,5,,,345,0,10,1653393182653,194120.9400000004,663721.8300000001
22973,JAM,,05/24/2022 11:38:47,,,444 דרום,,6,0,3,,,199,0,5,1653393182654,195442.6799999997,665098.8800000008
22974,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,7,1653393182654,177403.1200000001,662212.1300000008
22975,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/19/2022 15:29:09,,אור יהודה,האוניברסיטה,,1,0,0,,,0,0,7,1653393182655,186260.91999999993,659751.1099999994
22976,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:35:56,,,6 דרום,,3,0,5,,,172,0,6,1653393182655,196170.2000000002,676604.6999999993
22977,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/10/2022 11:37:09,,תל אביב - יפו,ארלוזורוב,,2,0,0,,,0,0,10,1653393182655,179116.7000000002,665979.1099999994
22978,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 11:28:24,,תל אביב - יפו,יהודה הימית,,1,0,5,,,95,0,5,1653393182655,177138.0700000003,661930.25
22979,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/22/2022 15:00:03,,אור יהודה,הכלנית,,1,0,0,,,0,0,6,1653393182656,187667.66999999993,659861.0099999998
22980,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:29:54,,,57 מערב,,6,0,5,,,291,0,5,1653393182656,196057.33999999985,691336.8800000008
22981,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1653393182656,177437.83000000007,662499.7699999996
22982,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/07/2022 19:00:04,,תל אביב - יפו,יהודית,,2,0,0,,,0,0,10,1653393182657,180344.95999999996,664164.5899999999
22983,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/24/2022 16:37:58,,חולון,אילת,,2,0,0,,,0,0,10,1653393182657,177976.3700000001,658984.2100000009
22984,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,05/24/2022 11:51:19,,גבעתיים,"הל""ה",,2,0,5,,,267,0,5,1653393182657,182051.08999999985,664542.0399999991
22985,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 11:49:22,,,444 דרום,,6,0,2,,,135,0,5,1653393182657,194522.91000000015,666653.4000000004
22986,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/13/2022 20:00:03,,יהוד-מונוסון,תמר,,1,0,0,,,0,0,10,1653393182658,188285.58999999985,659377.2899999991
22987,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 17:00:03,,רחובות,,,1,0,0,,,0,0,6,1653393182658,179078.8099999996,645173.0500000007
22988,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:41:53,,,1 מערב,,3,0,5,,,308,0,8,1653393182658,183461.0599999996,658279.7300000004
22989,ACCIDENT,ACCIDENT_MAJOR,05/24/2022 11:46:18,,כפר סבא,בן יהודה,,2,0,5,,,283,0,7,1653393182659,191188.91999999993,677076.5500000007
22990,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/12/2022 08:45:04,,רמת השרון,,,1,0,0,,,0,0,10,1653393182659,185945.34999999963,672815.7400000002
22991,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:33:06,,,4 דרום,,3,0,5,,,197,0,7,1653393182659,185705.23000000045,667291.1099999994
22992,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 16:00:02,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,10,1653393182660,178747.04000000004,666085.1899999995
22993,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/24/2022 10:37:49,,,6 דרום,,3,0,0,,,0,0,7,1653393182660,196531.2999999998,672327.5700000003
22994,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 12:38:22,,תל אביב - יפו,שתולים,,1,0,0,,,0,0,6,1653393182660,180789.41999999993,661429.6300000008
22995,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:44:14,,כפר סבא,,,2,0,5,,,284,0,5,1653393182660,191276.5599999996,677054.8100000005
22996,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:21:20,,,57 מערב,,6,0,5,,,264,0,7,1653393182661,190459.99000000022,692263.5299999993
22997,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1653393182661,177408.16000000015,662268.3399999999
22998,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:16:00,,,444 דרום,,6,0,5,,,137,0,9,1653393182661,194926.0,666222.8399999999
22999,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 11:36:59,,,ל-7 אשדוד,,4,0,5,,,184,0,10,1653393182662,184438.9299999997,634829.8599999994
23000,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:47:57,,,4 צפון,,3,0,5,,,3,0,5,1653393182662,184001.61000000034,659756.9900000002
23001,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,02/07/2021 03:00:00,חסר מידע,,,,0,0,0,,,0,0,10,1653393182662,178825.86000000034,665089.1799999997
23002,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:39:10,,,4 דרום,,3,0,5,,,359,0,6,1653393182663,187973.91000000015,671315.5600000005
23003,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:23:50,,תל אביב - יפו,קרליבך,,2,0,5,,,340,0,5,1653393182663,179612.6299999999,664220.9199999999
23004,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,02/07/2021 05:00:00,חסר מידע,,,,0,0,0,,,0,0,10,1653393182663,178825.86000000034,665089.1799999997
23005,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:02:13,,,1 מערב,,3,0,5,,,310,0,10,1653393182663,182495.23000000045,659096.9900000002
23006,ACCIDENT,ACCIDENT_MINOR,05/24/2022 11:36:25,,פתח תקווה,נתן אלתרמן,,1,0,5,,,359,0,5,1653393182664,190774.38999999966,665559.8800000008
23007,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 11:31:42,,,2 דרום,,6,0,5,,,197,0,5,1653393182664,182707.41000000015,675492.6199999992
23008,WEATHERHAZARD,,05/24/2022 11:34:50,,,ל- 2 חיפה,,4,0,1,,,11,0,10,1653393182666,184393.74000000022,678419.3399999999
23009,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:15:22,,,20 איילון צפון,,3,0,5,,,354,0,7,1653393182666,182260.61000000034,671231.6099999994
23010,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:36:13,,,4 צפון,,3,0,5,,,43,0,10,1653393182666,182959.95999999996,657970.0099999998
23011,JAM,JAM_MODERATE_TRAFFIC,05/24/2022 11:46:43,,,57 מערב,,6,0,5,,,270,0,6,1653393182666,199900.79000000004,690917.7699999996
23012,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 11:41:49,,,1 מזרח,,3,0,5,,,132,0,6,1653393182666,195956.33999999985,642532.7899999991
23013,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:29:45,,תל אביב - יפו,קרליבך,,2,0,5,,,347,0,5,1653393182666,179636.99000000022,664146.3000000007
23014,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 11:50:53,,,42 צפון,,6,0,5,,,21,0,5,1653393182666,179167.5700000003,649250.0099999998
23015,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/19/2022 15:29:10,,אור יהודה,,,2,0,0,,,0,0,7,1653393182667,186285.4500000002,659886.3100000005
23016,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 11:50:19,,,6 דרום,,3,0,5,,,165,0,6,1653393182667,194150.11000000034,663528.2200000007
23017,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,05/24/2022 11:50:41,,אבן יהודה,דרך רבין,,2,0,5,,,0,0,6,1653393182667,188865.70999999996,685249.8800000008
23018,JAM,,05/24/2022 11:36:13,,,444 דרום,,6,0,5,,,182,0,5,1653393182668,194266.5599999996,670185.3900000006
